X,Erf
0.7379999999999995,0.7033709811144748
0.7400000000000002,0.7046780778547459
0.7420000000000009,0.7059813113117213
0.7439999999999998,0.7072806825087989
0.7460000000000004,0.7085761925280517
0.7480000000000011,0.7098678425100202
0.75,0.7111556336535151
0.7520000000000007,0.712439567215418
0.7539999999999996,0.7137196445104694
0.7560000000000002,0.7149958669110729
0.7580000000000009,0.716268235847081
0.7599999999999998,0.7175367528055907
0.7620000000000005,0.7188014193307387
0.7639999999999993,0.7200622370234832
0.766,0.7213192075414018
0.7680000000000007,0.7225723325984715
0.7699999999999996,0.723821613964859
0.7720000000000002,0.7250670534667089
0.7740000000000009,0.7263086529859217
0.7759999999999998,0.7275464144599403
0.7780000000000005,0.7287803398815352
0.7799999999999994,0.7300104312985785
0.782,0.7312366908138314
0.7840000000000007,0.7324591205847166
0.7859999999999996,0.7336777228230987
0.7880000000000003,0.7348924997950644
0.7900000000000009,0.7361034538206916
0.7919999999999998,0.7373105872738276
0.7940000000000005,0.7385139025818657
0.7959999999999994,0.7397134022255106
0.798,0.7409090887385587
0.8000000000000007,0.7421009647076608
0.8019999999999996,0.7432890327720965
0.8040000000000003,0.7444732956235443
0.8060000000000009,0.7456537560058444
0.8079999999999998,0.7468304167147687
0.8100000000000005,0.7480032805977899
0.8119999999999994,0.7491723505538388
0.8140000000000001,0.750337629533078
0.8160000000000007,0.751499120536657
0.8179999999999996,0.7526568266164785
0.8200000000000003,0.7538107508749626
0.822000000000001,0.7549608964648025
0.8239999999999998,0.7561072665887261
0.8260000000000005,0.7572498644992598
0.8279999999999994,0.7583886934984787
0.8300000000000001,0.7595237569377731
0.8320000000000007,0.7606550582175974
0.8339999999999996,0.7617826007872301
0.8360000000000003,0.7629063881445319
0.838000000000001,0.7640264238356937
0.8399999999999999,0.7651427114549945
0.8420000000000005,0.7662552546445562
0.8439999999999994,0.7673640570940907
0.8460000000000001,0.7684691225406582
0.8480000000000008,0.7695704547684121
0.8499999999999996,0.7706680576083523
0.8520000000000003,0.7717619349380775
0.854000000000001,0.7728520906815293
0.8559999999999999,0.7739385288087424
0.8580000000000005,0.7750212533355966
0.8599999999999994,0.7761002683235564
0.8620000000000001,0.7771755778794263
0.8640000000000008,0.7782471861550889
0.8659999999999997,0.7793150973472548
0.8680000000000003,0.7803793156972092
0.870000000000001,0.7814398454905512
0.8719999999999999,0.7824966910569406
0.8740000000000006,0.783549856769844
0.8759999999999994,0.7845993470462708
0.8780000000000001,0.7856451663465235
0.8800000000000008,0.786687319173933
0.8819999999999997,0.7877258100746024
0.8840000000000003,0.7887606436371513
0.886000000000001,0.7897918244924506
0.8879999999999999,0.790819357313365
0.8900000000000006,0.7918432468144956
0.8919999999999995,0.7928634977519133
0.8940000000000001,0.7938801149229041
0.8960000000000008,0.7948931031657015
0.8979999999999997,0.7959024673592273
0.9000000000000004,0.7969082124228323
0.902000000000001,0.7979103433160278
0.9039999999999999,0.7989088650382256
0.9060000000000006,0.7999037826284773
0.9079999999999995,0.8008951011652043
0.9100000000000001,0.8018828257659413
0.9120000000000008,0.8028669615870655
0.9139999999999997,0.803847513823535
0.9160000000000004,0.8048244877086266
0.918000000000001,0.8057978885136652
0.9199999999999999,0.8067677215477617
0.9220000000000006,0.8077339921575495
0.9239999999999995,0.8086967057269132
0.9260000000000002,0.809655867676729
0.9280000000000008,0.8106114834645932
0.9299999999999997,0.8115635585845576
0.9320000000000004,0.8125120985668661
0.934000000000001,0.8134571089776826
0.9359999999999999,0.8143985954188271
0.9380000000000006,0.8153365635275105
0.9399999999999995,0.8162710189760622
0.9420000000000002,0.8172019674716694
0.9440000000000008,0.8181294147561036
0.9459999999999997,0.8190533666054559
0.9480000000000004,0.8199738288298718
0.9500000000000011,0.8208908072732785
0.952,0.8218043078131199
0.9540000000000006,0.822714336360091
0.9559999999999995,0.8236208988578646
0.9580000000000002,0.8245240012828299
0.9600000000000009,0.8254236496438186
0.9619999999999997,0.8263198499818402
0.9640000000000004,0.8272126083698154
0.9660000000000011,0.8281019309123044
0.968,0.828987823745241
0.9700000000000006,0.8298702930356674
0.9719999999999995,0.8307493449814599
0.9740000000000002,0.831624985811069
0.9760000000000009,0.832497221783245
0.9779999999999998,0.833366059186773
0.9800000000000004,0.8342315043402081
0.9820000000000011,0.8350935635916027
0.984,0.8359522433182419
0.9860000000000007,0.8368075499263786
0.9879999999999995,0.8376594898509605
0.9900000000000002,0.8385080695553699
0.9920000000000009,0.8393532955311509
0.9939999999999998,0.8401951742977457
0.9960000000000004,0.8410337124022295
0.9980000000000011,0.8418689164190403
1.0,0.8427007929497149
1.0020000000000007,0.8435293486226247
1.0039999999999996,0.8443545900927054
1.0060000000000002,0.8451765240411967
1.008000000000001,0.8459951571753722
1.0099999999999998,0.8468104962282766
1.0120000000000005,0.8476225479584626
1.0139999999999993,0.8484313191497216
1.016,0.8492368166108248
1.0180000000000007,0.8500390471752545
1.0199999999999996,0.8508380177009419
1.0220000000000002,0.8516337350700063
1.024000000000001,0.8524262061884871
1.0259999999999998,0.8532154379860836
1.0280000000000005,0.8540014374158938
1.0299999999999994,0.8547842114541482
1.032,0.8555637670999521
1.0340000000000007,0.8563401113750204
1.0359999999999996,0.8571132513234181
1.0380000000000003,0.857883194011301
1.040000000000001,0.8586499465266518
1.0419999999999998,0.8594135159790215
1.0440000000000005,0.860173909499272
1.0459999999999994,0.8609311342393118
1.048,0.8616851973718429
1.0500000000000007,0.862436106090097
1.0519999999999996,0.8631838676075798
1.0540000000000003,0.8639284891578156
1.056000000000001,0.8646699779940853
1.0579999999999998,0.8654083413891723
1.0600000000000005,0.8661435866351083
1.0619999999999994,0.8668757210429119
1.064,0.8676047519423397
1.0660000000000007,0.8683306866816259
1.0679999999999996,0.8690535326272305
1.0700000000000003,0.8697732971635868
1.072000000000001,0.8704899876928446
1.0739999999999998,0.8712036116346189
1.0760000000000005,0.8719141764257401
1.0779999999999994,0.8726216895199965
1.08,0.8733261583878896
1.0820000000000007,0.8740275905163777
1.0839999999999996,0.8747259934086283
1.0860000000000003,0.8754213745837702
1.088000000000001,0.8761137415766405
1.0899999999999999,0.8768031019375382
1.0920000000000005,0.8774894632319782
1.0939999999999994,0.8781728330404395
1.096,0.8788532189581235
1.0980000000000008,0.8795306285947035
1.0999999999999996,0.8802050695740816
1.1020000000000003,0.8808765495341445
1.104000000000001,0.8815450761265169
1.1059999999999999,0.8822106570163188
1.1080000000000005,0.882873299881925
1.1099999999999994,0.8835330124147178
1.112,0.884189802318851
1.1140000000000008,0.8848436773110041
1.1159999999999997,0.8854946451201438
1.1180000000000003,0.8861427134872863
1.120000000000001,0.8867878901652549
1.1219999999999999,0.8874301829184433
1.1240000000000006,0.8880695995225796
1.1259999999999994,0.8887061477644853
1.1280000000000001,0.8893398354418443
1.1300000000000008,0.8899706703629625
1.1319999999999997,0.890598660346536
1.1340000000000003,0.8912238132214172
1.136000000000001,0.8918461368263794
1.138,0.8924656390098852
1.1400000000000006,0.8930823276298568
1.1419999999999995,0.8936962105534408
1.1440000000000001,0.8943072956567822
1.1460000000000008,0.894915590824791
1.1479999999999997,0.8955211039509154
1.1500000000000004,0.8961238429369152
1.152000000000001,0.8967238156926308
1.154,0.8973210301357594
1.1560000000000006,0.8979154941916301
1.1579999999999995,0.8985072157929755
1.1600000000000001,0.899096202879712
1.1620000000000008,0.8996824633987128
1.1639999999999997,0.9002660053035868
1.1660000000000004,0.9008468365544586
1.168000000000001,0.901424965117745
1.17,0.9020003989659356
1.1720000000000006,0.9025731460773763
1.1739999999999995,0.9031432144360463
1.1760000000000002,0.9037106120313454
1.1780000000000008,0.9042753468578736
1.1799999999999997,0.9048374269152167
1.1820000000000004,0.905396860207733
1.184000000000001,0.905953654744336
1.186,0.9065078185382829
1.1880000000000006,0.9070593596069633
1.1899999999999995,0.9076082859716849
1.1920000000000002,0.9081546056574664
1.1940000000000008,0.9086983266928241
1.1959999999999997,0.9092394571095653
1.1980000000000004,0.9097780049425809
1.200000000000001,0.9103139782296357
1.202,0.9108473850111641
1.2040000000000006,0.9113782333300658
1.2059999999999995,0.9119065312314983
1.2080000000000002,0.9124322867626771
1.2100000000000009,0.9129555079726697
1.2119999999999997,0.9134762029121957
1.2140000000000004,0.9139943796334276
1.216000000000001,0.9145100461897874
1.218,0.9150232106357502
1.2200000000000006,0.915533881026647
1.2219999999999995,0.9160420654184643
1.2240000000000002,0.9165477718676523
1.2260000000000009,0.9170510084309262
1.2279999999999998,0.9175517831650734
1.2300000000000004,0.9180501041267615
1.232000000000001,0.9185459793723436
1.234,0.9190394169576684
1.2360000000000007,0.9195304249378905
1.2379999999999995,0.9200190113672785
1.2400000000000002,0.9205051842990297
1.2420000000000009,0.9209889517850799
1.2439999999999998,0.9214703218759179
1.2460000000000004,0.921949302620401
1.248000000000001,0.9224259020655683
1.25,0.9229001282564582
1.2520000000000007,0.923371989235927
1.2539999999999996,0.9238414930444642
1.2560000000000002,0.9243086477200152
1.258000000000001,0.9247734612977987
1.2599999999999998,0.9252359418101295
1.2620000000000005,0.9256960972862414
1.2639999999999993,0.9261539357521082
1.266,0.926609465230271
1.2680000000000007,0.9270626937396605
1.2699999999999996,0.9275136292954246
1.2720000000000002,0.9279622799087567
1.274000000000001,0.9284086535867218
1.2759999999999998,0.9288527583320866
1.2780000000000005,0.9292946021431513
1.2799999999999994,0.929734193013578
1.282,0.9301715389322258
1.2840000000000007,0.9306066478829819
1.2859999999999996,0.9310395278445963
1.2880000000000003,0.9314701867905191
1.290000000000001,0.9318986326887337
1.2919999999999998,0.9323248735015963
1.2940000000000005,0.9327489171856739
1.2959999999999994,0.9331707716915824
1.298,0.9335904449638293
1.3000000000000007,0.9340079449406525
1.3019999999999996,0.9344232795538643
1.3040000000000003,0.934836456728695
1.306000000000001,0.935247484383636
1.3079999999999998,0.9356563704302863
1.3100000000000005,0.9360631227731996
1.3119999999999994,0.9364677493097298
1.314,0.936870257929882
1.3160000000000007,0.9372706565161599
1.3179999999999996,0.9376689529434175
1.3200000000000003,0.9380651550787115
1.322000000000001,0.9384592707811519
1.3239999999999998,0.9388513079017573
1.3260000000000005,0.9392412742833096
1.3279999999999994,0.9396291777602086
1.33,0.9400150261583302
1.3320000000000007,0.940398827294883
1.3339999999999996,0.9407805889782673
1.3360000000000003,0.9411603190079366
1.338000000000001,0.941538025174256
1.3399999999999999,0.9419137152583653
1.3420000000000005,0.9422873970320431
1.3439999999999994,0.9426590782575682
1.346,0.9430287666875877
1.3480000000000008,0.9433964700649802
1.3499999999999996,0.943762196122724
1.3520000000000003,0.9441259525837666
1.354000000000001,0.9444877471608915
1.3559999999999999,0.9448475875565892
1.3580000000000005,0.9452054814629298
1.3599999999999994,0.945561436561433
1.362,0.945915460522943
1.3640000000000008,0.9462675610075016
1.3659999999999997,0.9466177456642244
1.3680000000000003,0.9469660221311772
1.370000000000001,0.9473123980352521
1.3719999999999999,0.9476568809920471
1.3740000000000006,0.947999478605746
1.3759999999999994,0.9483401984689961
1.3780000000000001,0.9486790481627936
1.3800000000000008,0.9490160352563627
1.3819999999999997,0.9493511673070404
1.3840000000000003,0.9496844518601619
1.386000000000001,0.9500158964489444
1.388,0.9503455085943745
1.3900000000000006,0.9506732958050965
1.3919999999999995,0.9509992655772994
1.3940000000000001,0.9513234253946081
1.3960000000000008,0.9516457827279725
1.3979999999999997,0.9519663450355601
1.4000000000000004,0.9522851197626488
1.402000000000001,0.9526021143415199
1.404,0.9529173361913522
1.4060000000000006,0.9532307927181201
1.4079999999999995,0.9535424913144869
1.4100000000000001,0.9538524393597054
1.4120000000000008,0.9541606442195149
1.4139999999999997,0.9544671132460405
1.4160000000000004,0.9547718537776962
1.418000000000001,0.9550748731390837
1.42,0.9553761786408962
1.4220000000000006,0.955675777579823
1.4239999999999995,0.9559736772384526
1.4260000000000002,0.9562698848851794
1.4280000000000008,0.9565644077741096
1.4299999999999997,0.9568572531449688
1.4320000000000004,0.9571484282230122
1.434000000000001,0.9574379402189315
1.436,0.9577257963287673
1.4380000000000006,0.9580120037338209
1.4399999999999995,0.9582965696005648
1.4420000000000002,0.9585795010805586
1.4440000000000008,0.9588608053103617
1.4459999999999997,0.9591404894114492
1.4480000000000004,0.9594185604901295
1.450000000000001,0.9596950256374593
1.452,0.9599698919291638
1.4540000000000006,0.9602431664255557
1.4559999999999995,0.9605148561714545
1.4580000000000002,0.9607849681961089
1.4600000000000009,0.9610535095131182
1.4619999999999997,0.9613204871203551
1.4640000000000004,0.9615859079998913
1.466000000000001,0.9618497791179206
1.468,0.9621121074246858
1.4700000000000006,0.9623728998544058
1.4719999999999995,0.9626321633252026
1.4740000000000002,0.9628899047390314
1.4760000000000009,0.9631461309816085
1.4779999999999998,0.963400848922343
1.4800000000000004,0.9636540654142689
1.482000000000001,0.9639057872939762
1.484,0.9641560213815452
1.4860000000000007,0.9644047744804807
1.4879999999999995,0.9646520533776469
1.4900000000000002,0.9648978648432043
1.4920000000000009,0.9651422156305455
1.4939999999999998,0.9653851124762344
1.4960000000000004,0.9656265620999447
1.498000000000001,0.9658665712043991
1.5,0.9661051464753108
1.5020000000000007,0.9663422945813247
1.5039999999999996,0.9665780221739596
1.5060000000000002,0.9668123358875526
1.508000000000001,0.9670452423392015
1.5099999999999998,0.9672767481287116
1.5120000000000005,0.9675068598385415
1.5140000000000011,0.9677355840337489
1.516,0.9679629272619394
1.5180000000000007,0.9681888960532151
1.5199999999999996,0.9684134969201231
1.5220000000000002,0.9686367363576075
1.524000000000001,0.968858620842959
1.5259999999999998,0.969079156835768
1.5280000000000005,0.9692983507778773
1.5299999999999994,0.9695162090933356
1.532,0.9697327381883529
1.5340000000000007,0.9699479444512551
1.5359999999999996,0.9701618342524406
1.5380000000000003,0.9703744139443381
1.540000000000001,0.9705856898613638
1.5419999999999998,0.9707956683198804
1.5440000000000005,0.9710043556181573
1.5459999999999994,0.9712117580363304
1.548,0.971417881836364
1.5500000000000007,0.9716227332620127
1.5519999999999996,0.9718263185387834
1.5540000000000003,0.9720286438739015
1.556000000000001,0.9722297154562729
1.5579999999999998,0.9724295394564503
1.5600000000000005,0.9726281220266002
1.5619999999999994,0.9728254693004684
1.564,0.9730215873933493
1.5660000000000007,0.9732164824020527
1.5679999999999996,0.9734101604048747
1.5700000000000003,0.9736026274615671
1.572000000000001,0.9737938896133083
1.5739999999999998,0.9739839528826748
1.5760000000000005,0.9741728232736144
1.5779999999999994,0.9743605067714186
1.58,0.9745470093426969
1.5820000000000007,0.9747323369353514
1.5839999999999996,0.9749164954785525
1.5860000000000003,0.975099490882715
1.588000000000001,0.9752813290394751
1.5899999999999999,0.9754620158216676
1.5920000000000005,0.975641557083306
1.5939999999999994,0.9758199586595595
1.596,0.9759972263667348
1.5980000000000008,0.9761733660022555
1.5999999999999996,0.976348383344644
1.6020000000000003,0.9765222841535041
1.604000000000001,0.9766950741695029
1.6059999999999999,0.9768667591143547
1.6080000000000005,0.9770373446908058
1.6099999999999994,0.9772068365826185
1.612,0.9773752404545578
1.6140000000000008,0.9775425619523767
1.6159999999999997,0.9777088067028038
1.6180000000000003,0.9778739803135315
1.620000000000001,0.9780380883732036
1.6219999999999999,0.9782011364514045
1.6240000000000006,0.97836313009865
1.6259999999999994,0.9785240748463762
1.6280000000000001,0.978683976206932
1.6300000000000008,0.9788428396735702
1.6319999999999997,0.97900067072044
1.6340000000000003,0.9791574748025803
1.636000000000001,0.9793132573559136
1.638,0.9794680237972396
1.6400000000000006,0.979621779524232
1.6419999999999995,0.9797745299154321
1.6440000000000001,0.9799262803302469
1.6460000000000008,0.9800770361089447
1.6479999999999997,0.9802268025726537
1.6500000000000004,0.9803755850233603
1.652000000000001,0.9805233887439071
1.654,0.9806702189979927
1.6560000000000006,0.9808160810301727
1.6579999999999995,0.9809609800658589
1.6600000000000001,0.9811049213113221
1.6620000000000008,0.9812479099536927
1.6639999999999997,0.981389951160964
1.6660000000000004,0.9815310500819954
1.668000000000001,0.9816712118465154
1.67,0.9818104415651265
1.6720000000000006,0.9819487443293101
1.6739999999999995,0.9820861252114312
1.6760000000000002,0.9822225892647454
1.6780000000000008,0.9823581415234046
1.6799999999999997,0.9824927870024648
1.6820000000000004,0.9826265306978935
1.684000000000001,0.9827593775865782
1.686,0.9828913326263343
1.6880000000000006,0.9830224007559164
1.6899999999999995,0.9831525868950262
1.6920000000000002,0.9832818959443239
1.6940000000000008,0.9834103327854393
1.6959999999999997,0.9835379022809828
1.6980000000000004,0.9836646092745583
1.700000000000001,0.9837904585907746
1.702,0.9839154550352595
1.7040000000000006,0.9840396033946729
1.7059999999999995,0.9841629084367212
1.7080000000000002,0.9842853749101719
1.7100000000000009,0.9844070075448684
1.7119999999999997,0.984527811051746
1.7140000000000004,0.9846477901228481
1.716000000000001,0.9847669494313426
1.718,0.9848852936315388
1.7200000000000006,0.9850028273589058
1.7219999999999995,0.9851195552300896
1.7240000000000002,0.9852354818429327
1.7260000000000009,0.9853506117764921
1.7279999999999998,0.9854649495910592
1.7300000000000004,0.9855784998281806
1.732000000000001,0.9856912670106768
1.734,0.9858032556426646
1.7360000000000007,0.985914470209578
1.7379999999999995,0.9860249151781895
1.7400000000000002,0.9861345949966329
1.7420000000000009,0.986243514094426
1.7439999999999998,0.9863516768824929
1.7460000000000004,0.9864590877531887
1.748000000000001,0.9865657510803225
1.75,0.9866716712191824
1.7520000000000007,0.9867768525065601
1.7539999999999996,0.9868812992607758
1.7560000000000002,0.9869850157817047
1.758000000000001,0.9870880063508021
1.7599999999999998,0.9871902752311301
1.7620000000000005,0.9872918266673854
1.7640000000000011,0.9873926648859249
1.766,0.9874927940947948
1.7680000000000007,0.987592218483758
1.7699999999999996,0.9876909422243223
1.7720000000000002,0.98778896946977
1.774000000000001,0.9878863043551861
1.7759999999999998,0.9879829509974886
1.7780000000000005,0.9880789134954581
1.7799999999999994,0.9881741959297683
1.782,0.9882688023630165
1.7840000000000007,0.9883627368397546
1.7859999999999996,0.9884560033865204
1.7880000000000003,0.9885486060118698
1.790000000000001,0.9886405487064082
1.7919999999999998,0.9887318354428234
1.7940000000000005,0.9888224701759183
1.7959999999999994,0.9889124568426436
1.798,0.9890017993621318
1.8000000000000007,0.9890905016357308
1.8019999999999996,0.9891785675470373
1.8040000000000003,0.9892660009619323
1.806000000000001,0.9893528057286152
1.8079999999999998,0.9894389856776385
1.8100000000000005,0.9895245446219444
1.8119999999999994,0.9896094863568987
1.814,0.9896938146603286
1.8160000000000007,0.9897775332925571
1.8179999999999996,0.9898606459964411
1.8200000000000003,0.9899431564974076
1.822000000000001,0.9900250685034908
1.8239999999999998,0.9901063857053694
1.8260000000000005,0.9901871117764046
1.8279999999999994,0.9902672503726783
1.83,0.9903468051330306
1.8320000000000007,0.9904257796790991
1.8339999999999996,0.9905041776153569
1.8360000000000003,0.9905820025291526
1.838000000000001,0.990659257990749
1.8399999999999999,0.9907359475533626
1.8420000000000005,0.9908120747532039
1.8439999999999994,0.9908876431095169
1.846,0.9909626561246204
1.8480000000000008,0.991037117283947
1.8499999999999996,0.9911110300560857
1.8520000000000003,0.9911843978928215
1.854000000000001,0.9912572242291776
1.8559999999999999,0.9913295124834564
1.8580000000000005,0.9914012660572815
1.8599999999999994,0.9914724883356395
1.862,0.9915431826869225
1.8640000000000008,0.9916133524629701
1.8659999999999997,0.9916830009991119
1.8680000000000003,0.991752131614211
1.870000000000001,0.9918207476107068
1.8719999999999999,0.9918888522746573
1.8740000000000006,0.9919564488757842
1.8759999999999994,0.9920235406675147
1.8780000000000001,0.9920901308870272
1.8800000000000008,0.9921562227552937
1.8819999999999997,0.9922218194771248
1.8840000000000003,0.9922869242412145
1.886000000000001,0.9923515402201831
1.888,0.9924156705706242
1.8900000000000006,0.992479318433148
1.8919999999999995,0.9925424869324267
1.8940000000000001,0.9926051791772406
1.8960000000000008,0.9926673982605221
1.8979999999999997,0.9927291472594025
1.9000000000000004,0.9927904292352575
1.902000000000001,0.9928512472337525
1.904,0.9929116042848893
1.9060000000000006,0.9929715034030523
1.9079999999999995,0.9930309475870542
1.9100000000000001,0.9930899398201835
1.9120000000000008,0.9931484830702502
1.9139999999999997,0.993206580289633
1.9160000000000004,0.9932642344153267
1.918000000000001,0.9933214483689884
1.92,0.9933782250569848
1.9220000000000006,0.9934345673704402
1.9239999999999995,0.9934904781852836
1.9260000000000002,0.9935459603622956
1.9280000000000008,0.9936010167471571
1.9299999999999997,0.9936556501704964
1.9320000000000004,0.9937098634479374
1.934000000000001,0.9937636593801478
1.936,0.9938170407528863
1.9380000000000006,0.9938700103370521
1.9399999999999995,0.9939225708887325
1.9420000000000002,0.9939747251492512
1.9440000000000008,0.9940264758452173
1.9459999999999997,0.9940778256885735
1.9480000000000004,0.9941287773766453
1.950000000000001,0.9941793335921891
1.952,0.9942294970034419
1.9540000000000006,0.9942792702641694
1.9559999999999995,0.9943286560137158
1.9580000000000002,0.9943776568770527
1.9600000000000009,0.9944262754648279
1.9619999999999997,0.9944745143734152
1.9640000000000004,0.9945223761849636
1.966000000000001,0.9945698634674467
1.968,0.9946169787747117
1.9700000000000006,0.99466372464653
1.9719999999999995,0.9947101036086456
1.9740000000000002,0.994756118172826
1.9760000000000009,0.9948017708369108
1.9779999999999998,0.9948470640848619
1.9800000000000004,0.9948920003868136
1.982000000000001,0.9949365821991222
1.984,0.9949808119644157
1.9860000000000007,0.9950246921116445
1.9879999999999995,0.9950682250561302
1.9900000000000002,0.995111413199617
1.9920000000000009,0.9951542589303208
1.9939999999999998,0.9951967646229796
1.9960000000000004,0.995238932638904
1.998000000000001,0.9952807653260265
2.0,0.9953222650189527
2.0020000000000007,0.9953634340390112
2.0039999999999996,0.995404274694303
2.0060000000000002,0.9954447892797536
2.008000000000001,0.995484980077161
2.01,0.9955248493552482
2.0120000000000005,0.9955643993697121
2.014000000000001,0.995603632363274
2.016,0.9956425505657307
2.0180000000000007,0.9956811561940042
2.0199999999999996,0.995719451452192
2.0220000000000002,0.995757438531618
2.024000000000001,0.9957951196108824
2.026,0.995832496855912
2.0280000000000005,0.9958695724200114
2.030000000000001,0.9959063484439121
2.032,0.9959428270558237
2.0340000000000007,0.9959790103714844
2.0359999999999996,0.9960149004942104
2.0380000000000003,0.9960504995149473
2.040000000000001,0.9960858095123195
2.042,0.9961208325526815
2.0440000000000005,0.9961555706901669
2.0459999999999994,0.99619002596674
2.048,0.996224200412245
2.0500000000000007,0.9962580960444569
2.0519999999999996,0.996291714869131
2.0540000000000003,0.996325058880054
2.056000000000001,0.9963581300590932
2.058,0.9963909303762473
2.0600000000000005,0.996423461789696
2.0619999999999994,0.9964557262458503
2.064,0.9964877256794027
2.0660000000000007,0.9965194620133765
2.0679999999999996,0.9965509371591765
2.0700000000000003,0.9965821530166384
2.072000000000001,0.9966131114740788
2.074,0.9966438144083449
2.0760000000000005,0.9966742636848647
2.0779999999999994,0.9967044611576958
2.08,0.9967344086695764
2.0820000000000007,0.9967641080519735
2.0839999999999996,0.9967935611251334
2.0860000000000003,0.9968227696981311
2.088000000000001,0.9968517355689192
2.09,0.9968804605243777
2.0920000000000005,0.9969089463403641
2.0939999999999994,0.9969371947817608
2.096,0.9969652076025263
2.0980000000000008,0.996992986545743
2.0999999999999996,0.997020533343667
2.1020000000000003,0.997047849717777
2.104000000000001,0.9970749373788231
2.106,0.9971017980268758
2.1080000000000005,0.9971284333513748
2.1099999999999994,0.9971548450311778
2.112,0.9971810347346092
2.1140000000000008,0.9972070041195088
2.1159999999999997,0.9972327548332798
2.1180000000000003,0.9972582885129383
2.120000000000001,0.9972836067851606
2.122,0.9973087112663322
2.1240000000000006,0.9973336035625957
2.1259999999999994,0.9973582852698992
2.128,0.9973827579740442
2.130000000000001,0.9974070232507334
2.1319999999999997,0.997431082665619
2.1340000000000003,0.9974549377743502
2.136000000000001,0.9974785901226214
2.138,0.997502041246219
2.1400000000000006,0.9975252926710697
2.1419999999999995,0.9975483459132876
2.144,0.9975712024792216
2.146000000000001,0.9975938638655029
2.1479999999999997,0.9976163315590919
2.1500000000000004,0.9976386070373253
2.152000000000001,0.9976606917679635
2.154,0.9976825872092366
2.1560000000000006,0.9977042948098925
2.1579999999999995,0.9977258160092423
2.16,0.9977471522372077
2.162000000000001,0.9977683049143671
2.1639999999999997,0.9977892754520022
2.1660000000000004,0.9978100652521446
2.168000000000001,0.9978306757076209
2.17,0.9978511082021002
2.1720000000000006,0.997871364110139
2.1739999999999995,0.9978914447972275
2.176,0.9979113516198354
2.178000000000001,0.9979310859254574
2.1799999999999997,0.9979506490526588
2.1820000000000004,0.9979700423311211
2.184000000000001,0.9979892670816868
2.186,0.9980083246164053
2.1880000000000006,0.9980272162385777
2.1899999999999995,0.9980459432428015
2.192,0.9980645069150158
2.194000000000001,0.9980829085325461
2.1959999999999997,0.9981011493641487
2.1980000000000004,0.9981192306700556
2.200000000000001,0.9981371537020182
2.202,0.9981549197033522
2.2040000000000006,0.998172529908982
2.2059999999999995,0.9981899855454838
2.208,0.9982072878311303
2.210000000000001,0.9982244379759344
2.2119999999999997,0.9982414371816924
2.2140000000000004,0.9982582866420286
2.216000000000001,0.9982749875424373
2.218,0.9982915410603274
2.2200000000000006,0.9983079483650648
2.2219999999999995,0.9983242106180159
2.224,0.9983403289725904
2.226000000000001,0.998356304574284
2.2279999999999998,0.9983721385607213
2.2300000000000004,0.9983878320616982
2.232000000000001,0.9984033861992243
2.234,0.9984188020875654
2.2360000000000007,0.9984340808332856
2.2379999999999995,0.9984492235352891
2.24,0.9984642312848625
2.242000000000001,0.9984791051657165
2.2439999999999998,0.9984938462540273
2.2460000000000004,0.9985084556184782
2.248000000000001,0.9985229343203015
2.25,0.9985372834133188
2.2520000000000007,0.9985515039439832
2.2539999999999996,0.9985655969514191
2.2560000000000002,0.9985795634674645
2.258000000000001,0.9985934045167102
2.26,0.9986071211165418
2.2620000000000005,0.9986207142771789
2.264000000000001,0.9986341850017165
2.266,0.9986475342861643
2.2680000000000007,0.9986607631194871
2.2699999999999996,0.9986738724836454
2.2720000000000002,0.9986868633536337
2.274000000000001,0.9986997366975214
2.276,0.9987124934764917
2.2780000000000005,0.9987251346448812
2.280000000000001,0.9987376611502191
2.282,0.9987500739332659
2.2840000000000007,0.998762373928053
2.2859999999999996,0.9987745620619211
2.2880000000000003,0.9987866392555587
2.290000000000001,0.9987986064230412
2.292,0.9988104644718687
2.2940000000000005,0.9988222143030046
2.2959999999999994,0.9988338568109135
2.298,0.9988453928835994
2.3000000000000007,0.9988568234026434
2.3019999999999996,0.998868149243241
2.3040000000000003,0.9988793712742405
2.306000000000001,0.9988904903581797
2.308,0.9989015073513232
2.3100000000000005,0.9989124231037001
2.3119999999999994,0.99892323845914
2.314,0.9989339542553107
2.3160000000000007,0.9989445713237548
2.3179999999999996,0.9989550904899256
2.3200000000000003,0.998965512573224
2.322000000000001,0.998975838387035
2.324,0.9989860687387631
2.3260000000000005,0.9989962044298688
2.3279999999999994,0.9990062462559045
2.33,0.9990161950065498
2.3320000000000007,0.9990260514656473
2.3339999999999996,0.9990358164112378
2.3360000000000003,0.9990454906155961
2.338000000000001,0.9990550748452651
2.34,0.9990645698610919
2.3420000000000005,0.999073976418262
2.3439999999999994,0.9990832952663337
2.346,0.9990925271492735
2.3480000000000008,0.9991016728054899
2.3499999999999996,0.9991107329678676
2.3520000000000003,0.9991197083638018
2.354000000000001,0.9991285997152324
2.356,0.9991374077386773
2.3580000000000005,0.9991461331452665
2.3599999999999994,0.9991547766407751
2.362,0.9991633389256576
2.3640000000000008,0.99917182069508
2.3659999999999997,0.9991802226389541
2.3680000000000003,0.9991885454419693
2.370000000000001,0.9991967897836264
2.372,0.9992049563382693
2.3740000000000006,0.9992130457751186
2.3759999999999994,0.999221058758303
